470.000000 	 24.985653 	 5.000000 	 17.239296
480.000000 	 19.912926 	 5.000000 	 17.108372
490.000000 	 15.161093 	 5.000000 	 16.958401
500.000000 	 10.762872 	 5.000000 	 16.791117
510.000000 	 6.747183 	 5.000000 	 16.608360
520.000000 	 3.138994 	 5.000000 	 16.412060
530.000000 	 0.000000 	 5.000000 	 16.204210
540.000000 	 0.000000 	 5.000000 	 15.987034
550.000000 	 0.000000 	 5.000000 	 15.774068
560.000000 	 0.000000 	 5.000000 	 15.565229
570.000000 	 0.000000 	 5.000000 	 15.360439
580.000000 	 0.000000 	 5.000000 	 15.159618
590.000000 	 0.000000 	 5.000000 	 14.962690
600.000000 	 0.000000 	 5.000000 	 14.769579
610.000000 	 0.000000 	 5.000000 	 14.580212
620.000000 	 0.000000 	 5.000000 	 14.394514
630.000000 	 0.000000 	 5.000000 	 14.212417
640.000000 	 0.000000 	 5.000000 	 14.033848
650.000000 	 0.000000 	 5.000000 	 13.858741
660.000000 	 0.000000 	 5.000000 	 13.687028
670.000000 	 0.000000 	 5.000000 	 13.518643
680.000000 	 0.000000 	 5.000000 	 13.353522
690.000000 	 2.454709 	 5.000000 	 13.191602
700.000000 	 5.531351 	 5.000000 	 13.043264
710.000000 	 8.855169 	 5.000000 	 12.910894
720.000000 	 12.391929 	 5.000000 	 12.795234
730.000000 	 16.106407 	 5.000000 	 12.696864
740.000000 	 19.962719 	 5.000000 	 12.616206
750.000000 	 23.924633 	 5.000000 	 12.553520
760.000000 	 27.955893 	 5.000000 	 12.508907
770.000000 	 32.020519 	 5.000000 	 12.482313
780.000000 	 36.083122 	 5.000000 	 12.473529
790.000000 	 40.109180 	 5.000000 	 12.482202
800.000000 	 44.065308 	 5.000000 	 12.507837
810.000000 	 47.919518 	 5.000000 	 12.549810
820.000000 	 51.641464 	 5.000000 	 12.607369
830.000000 	 55.202656 	 5.000000 	 12.679649
840.000000 	 58.576656 	 5.000000 	 12.765681
850.000000 	 61.739258 	 5.000000 	 12.864403
860.000000 	 64.668633 	 5.000000 	 12.974668
870.000000 	 67.345459 	 5.000000 	 13.095261
880.000000 	 69.753036 	 5.000000 	 13.224905
890.000000 	 71.877357 	 5.000000 	 13.362282
900.000000 	 73.707161 	 5.000000 	 13.506034
910.000000 	 75.233963 	 5.000000 	 13.654786
920.000000 	 76.452057 	 5.000000 	 13.807151
930.000000 	 77.358513 	 5.000000 	 13.961745
940.000000 	 77.953117 	 5.000000 	 14.117200
950.000000 	 78.238304 	 5.000000 	 14.272171
960.000000 	 78.219101 	 5.000000 	 14.425353
970.000000 	 77.902992 	 5.000000 	 14.575483
980.000000 	 77.299812 	 5.000000 	 14.721359
990.000000 	 76.421600 	 5.000000 	 14.861841
1000.000000 	 75.282448 	 5.000000 	 14.995863
1010.000000 	 73.898331 	 5.000000 	 15.122439
1020.000000 	 72.286926 	 5.000000 	 15.240673
1030.000000 	 70.467415 	 5.000000 	 15.349759
1040.000000 	 68.460297 	 5.000000 	 15.448988
1050.000000 	 66.287148 	 5.000000 	 15.537753
1060.000000 	 63.970467 	 5.000000 	 15.615550
1070.000000 	 61.533428 	 5.000000 	 15.681982
1080.000000 	 58.999660 	 5.000000 	 15.736757
1090.000000 	 56.393059 	 5.000000 	 15.779688
1100.000000 	 53.737560 	 5.000000 	 15.810696
1110.000000 	 51.056934 	 5.000000 	 15.829803
1120.000000 	 48.374599 	 5.000000 	 15.837135
1130.000000 	 45.713425 	 5.000000 	 15.832911
1140.000000 	 43.095551 	 5.000000 	 15.817445
1150.000000 	 40.542206 	 5.000000 	 15.791140
1160.000000 	 38.073570 	 5.000000 	 15.754479
1170.000000 	 35.708618 	 5.000000 	 15.708026
1180.000000 	 33.464977 	 5.000000 	 15.652410
1190.000000 	 31.358820 	 5.000000 	 15.588325
1200.000000 	 29.404766 	 5.000000 	 15.516520
1210.000000 	 27.615784 	 5.000000 	 15.437792
1220.000000 	 26.003122 	 5.000000 	 15.352978
1230.000000 	 24.576265 	 5.000000 	 15.262946
1240.000000 	 23.342884 	 5.000000 	 15.168588
1250.000000 	 22.308819 	 5.000000 	 15.070810
1260.000000 	 21.478071 	 5.000000 	 14.970529
1270.000000 	 20.852821 	 5.000000 	 14.868655
